,label,text
219,1,"Asked about the most powerful moments of the past several months, her strategists pointed to
an impromptu exchange about race with an African-American owner of a smoothie stand in
Detroit that went largely uncovered by the news media and the New Hampshire gathering with
recovering drug addicts that evolved into something of a therapy session."
220,1,"“That captured the essence of her leadership style,” Mr. Mook said."
221,1,"Asked about a moment they regret, Ms. Palmieri paused and then quickly settled on the rope
the campaign used to wall off reporters at a Fourth of July parade in New Hampshire that
became a symbol of Mrs. Clinton’s distance from the small town celebration."
222,1,"A less intrusive
rope had also been used to control crowds at other events."
223,1,"The Brooklyn headquarters, located on the 11th floor of a high-rise, bustled with activity heading
into the Labor Day weekend."
224,1,"Young people, sitting on bean bag chairs, worked on their laptops
and cellphones."
225,1,"Bags of Hillary-branded snacks, like beet chips, were arrayed in front of a
volunteer hall of fame collage."
226,1,Mrs. Clinton was not present.
227,1,"The next day, she would end what may be the last vacation she
will have for a while, to hit campaign stops in Puerto Rico, New Hampshire and Iowa."
228,1,"Her
favorite part of the campaign is talking to voters, her aides said."
229,1,"“Emails are not what voters are asking her about,’’ Ms. Palmieri said."
230,1,"OTTAWA—A foreign policy debate between the three main party leaders vying for power highlighted wide gaps over how Canada should exercise its military might, work with its main allies and play a stronger role in the world."
231,1,"Staged before a live audience of 3,000 people at Toronto’s Roy Thomson Hall, it featured a combative performance by Liberal Leader Justin Trudeau who accused Conservative Leader Stephen Harper of damaging the most important foreign relationship Canada has — with the United States — because of Harper’s inability to get along with those he disagrees with."
232,1,"Trudeau assailed Harper for “haranguing” the U.S. administration over foot-dragging on whether to approve the Keystone XL pipeline, saying Harper has narrowed the Canada-U.S. relationship down to that single issue."
233,1,"“The fact is that Canadians are sitting around worried about their jobs because we have a prime minister that doesn’t like Barack Obama,” Trudeau charged in one of the sharpest exchanges of the evening."
234,1,"Stung, Harper defended his record and his personal rapport with Obama."
235,1,"“We have a great relationship with the U.S administration and I have a great relationship with President Obama and by the way, the Americans have never said otherwise and neither have we."
236,1,"This is just an invention.”
Harper said he spoke directly to Obama about the pipeline in limbo, and “he said to me there’s nothing he’s asking Canada to do; he’s going to make that decision based on his own assessment of American interests.”
But the debate — the fourth of the campaign so far — largely turned into a bitter struggle between the Liberals and NDP over who is the most likely agent of change from the Conservatives, with New Democrat Leader Tom Mulcair trying to strike a contrast every chance he got."
237,1,The evening kicked off with a sharp Harper-Mulcair duel over when Canada should deploy its armed forces if not against a brutal foe like the so-called Islamic State — a duel that soon developed into a three-way fight.
238,1,Mulcair said it was not a multilateral effort led by the United Nations or Canada’s NATO allies unlike the mission in Libya which the NDP backed.
239,1,"“We understand that there will be times when we have to, either under the NATO charter or under our international obligations at the UN, use force,” Mulcair said."
240,1,"“We won’t shy away from that.”
Harper retorted that although not a NATO-led mission, all Canada’s NATO partners support the fight against ISIS, and suggested his political rivals are naive."
241,1,"Canada still participates in peacekeeping around the world, but there “is not a peacekeeping mission to be had right now in Iraq and Syria” against the fundamentalist Islamist militias of ISIS, said Harper."
242,1,"“Why we would abandon this mission is a question that goes begging.”
The battle between Trudeau and Mulcair to define themselves as the leader with the policies most in line with Canadian values and traditions crystallized in fierce exchanges over the Liberals’ support for controversial anti-terrorism amendments the Conservatives enacted in Bill C-51."
243,1,"Mulcair savaged Trudeau, repeatedly suggesting the Liberal leader lacked political courage."
244,1,He said the NDP is the only party that voted for Canadians’ freedoms and liberties against overarching state surveillance.
245,1,"“I’m not afraid of Stephen Harper, I voted against C-51,” he said to Trudeau."
246,1,"Trudeau accused Mulcair of “stoking fear” in Canadians by suggesting that Canada is turning into a police state, with their rights being taken away."
247,1,"The debate canvassed a range of issues with all leaders getting in sharp, partisan and sometimes personal jabs about issues from Arctic sovereignty, Russia’s occupation of Crimea in Ukraine, and Canada’s relationship with its main ally, the United States."
248,1,Trudeau scoffed at Harper’s claim to have defended Arctic sovereignty.
249,1,"“The one thing they keep saying about you up there Mr. Harper is you’re big sled, no dogs.”
Yet it was over Canada’s relationship to the U.S. that the three leaders clashed over climate change, trade and the American administration’s seeming reluctance to approve the Keystone XL pipeline proposal."
250,1,"Harper said his government has worked “with two radically different administrations in the U.S.” under Republican and Democratic leaders, and worked “productively with both.”
“
At another point, Trudeau and Harper clashed sharply over the Conservatives’ decision to revoke the citizenship of an Islamic extremist who masterminded a plot to bomb downtown Toronto."
251,1,"Harper defended the decision to strip citizenship from Zakaria Amara, saying, “A few blocks from here, (he) would have detonated bombs that would have been on a scale of 9-11."
252,1,"This country has every right to revoke the citizenship of an individual like that.”
Trudeau said the man “should be in jail” but, “We have a rule of law in this country and you can’t take away citizenship because you don’t like what someone does.”
Trudeau challenged Harper’s claim to have acted on climate change, saying that in the face of federal “inaction,” provinces took action themselves, such as when Ontario shut down the province’s coal plants."
253,1,"Although Green Party Leader Elizabeth May was not invited to participate in the Munk Debate, she posted video responses to the questions on Twitter."
